Store,Date,Weekly_Sales
14,25-03-2011,1879451.23
14,1/4/2011,1869110.55
14,8/4/2011,2037798.88
14,15-04-2011,1974960.86
14,22-04-2011,2256461.39
14,29-04-2011,1930617.64
14,6/5/2011,2095599.93
14,13-05-2011,2004330.3
14,20-05-2011,1959967.8
14,27-05-2011,2080694.24
14,3/6/2011,2079899.47
14,10/6/2011,2132446
14,17-06-2011,2082083.34
14,24-06-2011,2069523.52
14,1/7/2011,2074668.19
14,8/7/2011,2063401.06
14,15-07-2011,1953544.76
14,22-07-2011,1882070.88
14,29-07-2011,1871021.01
14,5/8/2011,2066020.69
14,12/8/2011,1928773.82
14,19-08-2011,1896873.99
14,26-08-2011,2273470.62
14,2/9/2011,1750891.47
14,9/9/2011,2202742.9
14,16-09-2011,1864637.89
14,23-09-2011,1871555.64
14,30-09-2011,1809989.29
14,7/10/2011,2078796.76
14,14-10-2011,1890870.75
14,21-10-2011,2009004.59
14,28-10-2011,2056846.12
14,4/11/2011,2174056.71
14,11/11/2011,2081534.65
14,18-11-2011,1969360.72
14,25-11-2011,2685351.81
14,2/12/2011,2143080.57
14,9/12/2011,2470581.29
14,16-12-2011,2594363.09
14,23-12-2011,3369068.99
14,30-12-2011,1914148.89
14,6/1/2012,1859144.96
14,13-01-2012,1696248.27
14,20-01-2012,1789113.32
14,27-01-2012,1595362.27
14,3/2/2012,1877410.36
14,10/2/2012,2077256.24
14,17-02-2012,2020550.99
14,24-02-2012,1875040.16
14,2/3/2012,1926004.99
14,9/3/2012,2020839.31
14,16-03-2012,1941040.5
14,23-03-2012,1893447.71
14,30-03-2012,1905033.01
14,6/4/2012,2376022.26
14,13-04-2012,1912909.69
14,20-04-2012,1875686.44
14,27-04-2012,1784029.95
14,4/5/2012,1949354.29
14,11/5/2012,1987531.05
14,18-05-2012,1932233.17
14,25-05-2012,2030869.61
14,1/6/2012,2049485.49
14,8/6/2012,2099615.88
14,15-06-2012,1905733.68
14,22-06-2012,1660228.88
14,29-06-2012,1591835.02
14,6/7/2012,1862128.95
14,13-07-2012,1544422.35
14,20-07-2012,1553250.16
14,27-07-2012,1479514.66
14,3/8/2012,1656886.46
14,10/8/2012,1648570.03
14,17-08-2012,1660433.3
14,24-08-2012,1621841.33
14,31-08-2012,1613342.19
14,7/9/2012,1904512.34
14,14-09-2012,1554794.22
14,21-09-2012,1565352.46
14,28-09-2012,1522512.2
14,5/10/2012,1687592.16
14,12/10/2012,1639585.61
14,19-10-2012,1590274.72
14,26-10-2012,1704357.62
15,5/2/2010,652122.44
15,12/2/2010,682447.1
15,19-02-2010,660838.75
15,26-02-2010,564883.2
15,5/3/2010,605325.43
15,12/3/2010,604173.59
15,19-03-2010,593710.67
15,26-03-2010,592111.49
15,2/4/2010,718470.71
15,9/4/2010,634605.77
15,16-04-2010,641208.65
15,23-04-2010,643097.6
15,30-04-2010,570791.11
15,7/5/2010,661348.88
15,14-05-2010,594385.2
15,21-05-2010,616598.1
15,28-05-2010,744772.88
15,4/6/2010,693192.5
15,11/6/2010,619337.29
15,18-06-2010,652329.53
15,25-06-2010,672194.03
15,2/7/2010,709337.11
15,9/7/2010,691497.62
15,16-07-2010,633203.69
15,23-07-2010,598553.43
15,30-07-2010,619224.06
15,6/8/2010,639651.24
15,13-08-2010,622437.08
15,20-08-2010,637090.44
15,27-08-2010,649791.15
15,3/9/2010,638647.21
15,10/9/2010,641965.2
15,17-09-2010,583210.87
15,24-09-2010,548542.47
15,1/10/2010,566945.95
15,8/10/2010,591603.79
15,15-10-2010,577011.26
15,22-10-2010,600395.73
15,29-10-2010,598301.5
15,5/11/2010,612987.64
15,12/11/2010,619639.74
15,19-11-2010,608200.81
15,26-11-2010,1120018.92
15,3/12/2010,754134.95
15,10/12/2010,847294.04
15,17-12-2010,983825.15
15,24-12-2010,1368318.17
15,31-12-2010,543754.17
15,7/1/2011,509640.77
15,14-01-2011,479424.2
15,21-01-2011,487311.03
15,28-01-2011,481119.6
15,4/2/2011,556550.85
15,11/2/2011,582864.35
15,18-02-2011,649993.5
15,25-02-2011,547564.09
15,4/3/2011,573374.49
15,11/3/2011,537035.28
15,18-03-2011,551553.99
15,25-03-2011,527389.28
15,1/4/2011,542556.05
15,8/4/2011,587370.81
15,15-04-2011,607691.36
15,22-04-2011,655318.26
15,29-04-2011,560764.41
15,6/5/2011,630522.67
15,13-05-2011,630482.91
15,20-05-2011,593941.9
15,27-05-2011,636193.24
15,3/6/2011,695396.19
15,10/6/2011,642679.81
15,17-06-2011,639928.85
15,24-06-2011,656594.95
15,1/7/2011,674669.16
15,8/7/2011,635118.48
15,15-07-2011,624114.56
15,22-07-2011,607475.44
15,29-07-2011,577511.02
15,5/8/2011,607961.21
15,12/8/2011,590836.37
15,19-08-2011,599488.98
15,26-08-2011,605413.17
15,2/9/2011,649159.68
15,9/9/2011,607593.51
15,16-09-2011,545052.34
15,23-09-2011,545570.86
15,30-09-2011,521297.31
15,7/10/2011,579068.88
15,14-10-2011,537300.94
15,21-10-2011,603318.89
15,28-10-2011,589842.69
15,4/11/2011,615121.78
15,11/11/2011,618949.82
15,18-11-2011,597856.51
15,25-11-2011,1066478.1
15,2/12/2011,699028.66
15,9/12/2011,764565.55
15,16-12-2011,870415.49
15,23-12-2011,1182691.87
15,30-12-2011,603460.79
15,6/1/2012,516087.65
15,13-01-2012,454183.42
15,20-01-2012,492721.85
15,27-01-2012,466045.63
15,3/2/2012,523831.64
15,10/2/2012,628218.22
15,17-02-2012,598502.83
15,24-02-2012,561137.06
15,2/3/2012,541292.64
15,9/3/2012,545120.67
15,16-03-2012,570611.23
15,23-03-2012,565481.88
15,30-03-2012,557547.25
15,6/4/2012,659950.36
15,13-04-2012,558585.13
15,20-04-2012,534780.57
15,27-04-2012,527402.62
15,4/5/2012,577868.38
15,11/5/2012,579539.95
15,18-05-2012,600050.98
15,25-05-2012,693780.42
15,1/6/2012,663971.26
15,8/6/2012,611390.67
15,15-06-2012,636737.65
15,22-06-2012,687085.6
15,29-06-2012,624099.48
15,6/7/2012,678024.75
15,13-07-2012,591335.5
15,20-07-2012,592369.22
15,27-07-2012,571190.83
15,3/8/2012,590739.62
15,10/8/2012,590453.63
15,17-08-2012,579738.2
15,24-08-2012,606210.77
15,31-08-2012,610185.32
15,7/9/2012,587259.82
15,14-09-2012,527509.76
15,21-09-2012,533161.64
15,28-09-2012,553901.97
15,5/10/2012,573498.64
15,12/10/2012,551799.63
15,19-10-2012,555652.77
15,26-10-2012,558473.6
16,5/2/2010,477409.3
16,12/2/2010,472044.28
16,19-02-2010,469868.7
16,26-02-2010,443242.17
16,5/3/2010,444181.85
16,12/3/2010,445393.74
16,19-03-2010,504307.35
16,26-03-2010,483177.2
16,2/4/2010,490503.69
16,9/4/2010,424083.99
16,16-04-2010,436312.41
16,23-04-2010,370230.94
16,30-04-2010,383550.93
16,7/5/2010,403217.22
16,14-05-2010,401770.9
16,21-05-2010,435300.51
16,28-05-2010,479430
16,4/6/2010,516295.81
16,11/6/2010,535587.31
16,18-06-2010,540149.85
16,25-06-2010,546554.96
16,2/7/2010,610641.42
16,9/7/2010,614253.33
16,16-07-2010,586583.69
16,23-07-2010,588344.18
16,30-07-2010,562633.67
16,6/8/2010,586936.45
16,13-08-2010,543757.97
16,20-08-2010,521516.96
16,27-08-2010,581010.52
16,3/9/2010,542087.89
16,10/9/2010,537518.57
16,17-09-2010,522049.52
16,24-09-2010,511330.32
16,1/10/2010,463977.54
16,8/10/2010,442894.2
16,15-10-2010,452169.28
16,22-10-2010,541216.92
16,29-10-2010,495022.51
16,5/11/2010,446905.02
16,12/11/2010,453632.76
16,19-11-2010,458634.68
16,26-11-2010,651837.77
16,3/12/2010,512260.59
16,10/12/2010,570103.64
16,17-12-2010,648652.01
16,24-12-2010,1004730.69
16,31-12-2010,575317.38
16,7/1/2011,573545.96
16,14-01-2011,470365.59
16,21-01-2011,462888.13
16,28-01-2011,448391.99
16,4/2/2011,479263.15
16,11/2/2011,466806.89
16,18-02-2011,491179.79
16,25-02-2011,475201.64
16,4/3/2011,484829.07
16,11/3/2011,457504.35
16,18-03-2011,497373.49
16,25-03-2011,465279.68
16,1/4/2011,459756.11
16,8/4/2011,439276.5
16,15-04-2011,427855.24
16,22-04-2011,368600
16,29-04-2011,378100.31
16,6/5/2011,423805.22
16,13-05-2011,410406.95
16,20-05-2011,435397.19
16,27-05-2011,444718.68
16,3/6/2011,531080.31
16,10/6/2011,600952.06
16,17-06-2011,581546.23
16,24-06-2011,569105.03
16,1/7/2011,608737.56
16,8/7/2011,634634.66
16,15-07-2011,586841.77
16,22-07-2011,581758.22
16,29-07-2011,582381.95
16,5/8/2011,592981.33
16,12/8/2011,563884.47
16,19-08-2011,554630.42
16,26-08-2011,557312.01
16,2/9/2011,580805.33
16,9/9/2011,574622.56
16,16-09-2011,539081.09
16,23-09-2011,504856.97
16,30-09-2011,450075.31
16,7/10/2011,482926.93
16,14-10-2011,498241.06
16,21-10-2011,560104.16
16,28-10-2011,505918.21
16,4/11/2011,511059.95
16,11/11/2011,513181.31
16,18-11-2011,480353.64
16,25-11-2011,712422.4
16,2/12/2011,530492.84
16,9/12/2011,574798.86
16,16-12-2011,679481.9
16,23-12-2011,950691.96
16,30-12-2011,665861.06
16,6/1/2012,564538.07
16,13-01-2012,508520.09
16,20-01-2012,474389.75
16,27-01-2012,453979.19
16,3/2/2012,475905.1
16,10/2/2012,473766.97
16,17-02-2012,494069.49
16,24-02-2012,495720.3
16,2/3/2012,464189.09
16,9/3/2012,495951.66
16,16-03-2012,520850.71
16,23-03-2012,493503.89
16,30-03-2012,485095.41
16,6/4/2012,502662.07
16,13-04-2012,450756.71
16,20-04-2012,436221.26
16,27-04-2012,398445.15
16,4/5/2012,426959.62
16,11/5/2012,479855
16,18-05-2012,493506.47
16,25-05-2012,518045.09
16,1/6/2012,532311.93
16,8/6/2012,603618.89
16,15-06-2012,570045.79
16,22-06-2012,581745.72
16,29-06-2012,570162.28
16,6/7/2012,641763.53
16,13-07-2012,569005.06
16,20-07-2012,565297.54
16,27-07-2012,539337.87
16,3/8/2012,584000.71
16,10/8/2012,554036.84
16,17-08-2012,521896.6
16,24-08-2012,551152.15
16,31-08-2012,551837.31
16,7/9/2012,537138.58
16,14-09-2012,526525.16
16,21-09-2012,509942.56
16,28-09-2012,469607.73
16,5/10/2012,471281.68
16,12/10/2012,491817.19
16,19-10-2012,577198.97
16,26-10-2012,475770.14
17,5/2/2010,789036.02
17,12/2/2010,841951.91
17,19-02-2010,800714
17,26-02-2010,749549.55
17,5/3/2010,783300.05
17,12/3/2010,763961.82
17,19-03-2010,752034.52
17,26-03-2010,793097.64
17,2/4/2010,848521.17
17,9/4/2010,770228.02
17,16-04-2010,757738.76
17,23-04-2010,977790.83
17,30-04-2010,807798.73
17,7/5/2010,843848.65
17,14-05-2010,813756.09
17,21-05-2010,826626.5
17,28-05-2010,872817.62
17,4/6/2010,876902.87
17,11/6/2010,845252.21
17,18-06-2010,877996.27
17,25-06-2010,893995.44
17,2/7/2010,958875.37
17,9/7/2010,836915.92
17,16-07-2010,876591.41
17,23-07-2010,893504.87
17,30-07-2010,833517.19
17,6/8/2010,795301.17
17,13-08-2010,759995.18
17,20-08-2010,783929.7
17,27-08-2010,802583.89
17,3/9/2010,834373.73
17,10/9/2010,1200888.28
17,17-09-2010,871264.25
17,24-09-2010,852876.29
17,1/10/2010,829207.27
17,8/10/2010,827738.06
17,15-10-2010,838297.32
17,22-10-2010,815093.76
17,29-10-2010,861941.25
17,5/11/2010,818434.49
17,12/11/2010,855459.96
17,19-11-2010,782252.57
17,26-11-2010,1005448.76
17,3/12/2010,926573.81
17,10/12/2010,962475.55
17,17-12-2010,1049372.38
17,24-12-2010,1309226.79
17,31-12-2010,635862.55
17,7/1/2011,1083071.14
17,14-01-2011,758510.36
17,21-01-2011,755804.37
17,28-01-2011,736335.69
17,4/2/2011,816603.05
17,11/2/2011,813211.46
17,18-02-2011,860962.91
17,25-02-2011,767256.53
17,4/3/2011,816138.33
17,11/3/2011,779602.36
17,18-03-2011,778436.81
17,25-03-2011,781267.76
17,1/4/2011,795859.23
17,8/4/2011,811855.72
17,15-04-2011,825283.43
17,22-04-2011,1060770.11
17,29-04-2011,806979.15
17,6/5/2011,882132.28
17,13-05-2011,870625.49
17,20-05-2011,844443.35
17,27-05-2011,892056.64
17,3/6/2011,895020.48
17,10/6/2011,881190.46
17,17-06-2011,894686.67
17,24-06-2011,920719.98
17,1/7/2011,940554.34
17,8/7/2011,915064.22
17,15-07-2011,902727.76
17,22-07-2011,899044.34
17,29-07-2011,861894.77
17,5/8/2011,866184.92
17,12/8/2011,800819.79
17,19-08-2011,797523.04
17,26-08-2011,837390.79
17,2/9/2011,847380.07
17,9/9/2011,1161900.18
17,16-09-2011,1051116.95
17,23-09-2011,895535.31
17,30-09-2011,868191.05
17,7/10/2011,918006.9
17,14-10-2011,884042.63
17,21-10-2011,877380.22
17,28-10-2011,936508.43
17,4/11/2011,927657.63
17,11/11/2011,914759.2
17,18-11-2011,877724.31
17,25-11-2011,1225700.28
17,2/12/2011,945267.68
17,9/12/2011,976522.93
17,16-12-2011,1067754.06
17,23-12-2011,1289156.9
17,30-12-2011,777207.3
17,6/1/2012,1198104.22
17,13-01-2012,873576.96
17,20-01-2012,809272.65
17,27-01-2012,769522.33
17,3/2/2012,864852.85
17,10/2/2012,880165.7
17,17-02-2012,927084.65
17,24-02-2012,843864.43
17,2/3/2012,856178.47
17,9/3/2012,860224.98
17,16-03-2012,853136.46
17,23-03-2012,851762.28
17,30-03-2012,872469.03
17,6/4/2012,986922.62
17,13-04-2012,877055.32
17,20-04-2012,1119979.98
17,27-04-2012,925916.65
17,4/5/2012,930121.14
17,11/5/2012,944100.3
17,18-05-2012,968816.33
17,25-05-2012,984881.59
17,1/6/2012,938914.28
17,8/6/2012,987990.24
17,15-06-2012,964169.67
17,22-06-2012,981210.57
17,29-06-2012,982322.24
17,6/7/2012,1046782.52
17,13-07-2012,960746.04
17,20-07-2012,944698.7
17,27-07-2012,907493.24
17,3/8/2012,877813.33
17,10/8/2012,849074.04
17,17-08-2012,844928.17
17,24-08-2012,924299.78
17,31-08-2012,865924.2
17,7/9/2012,1255633.29
17,14-09-2012,1071040.22
17,21-09-2012,938303.28
17,28-09-2012,972716.24
17,5/10/2012,952609.17
17,12/10/2012,919878.34
17,19-10-2012,957356.84
17,26-10-2012,943465.29
18,5/2/2010,1205307.5
18,12/2/2010,1187880.7
18,19-02-2010,1150663.42
18,26-02-2010,1068157.45
18,5/3/2010,1179738.5
18,12/3/2010,1138800.32
18,19-03-2010,1087507.47
18,26-03-2010,1092704.09
18,2/4/2010,1254107.84
18,9/4/2010,1174447.55
18,16-04-2010,1135577.62
18,23-04-2010,1132433.55
18,30-04-2010,1060446.16
18,7/5/2010,1222255.47
18,14-05-2010,1092616.49
18,21-05-2010,1101621.36
18,28-05-2010,1256282.79
18,4/6/2010,1271311.76
18,11/6/2010,1173521.82
18,18-06-2010,1183225.92
18,25-06-2010,1220983.17
18,2/7/2010,1257928.35
18,9/7/2010,1171391.41
18,16-07-2010,1115514.61
18,23-07-2010,1032908.23
18,30-07-2010,1078557.62
18,6/8/2010,1166117.85
18,13-08-2010,1084722.78
18,20-08-2010,1141860.67
18,27-08-2010,1214302.76
18,3/9/2010,1187359.77
18,10/9/2010,1011201.12
18,17-09-2010,997998.21
18,24-09-2010,950862.92
18,1/10/2010,948977.5
18,8/10/2010,1107432.71
18,15-10-2010,1029618.1
18,22-10-2010,1052120.43
18,29-10-2010,1038576.54
18,5/11/2010,1089530.94
18,12/11/2010,1081322.12
18,19-11-2010,1045722.37
18,26-11-2010,1653759.36
18,3/12/2010,1211026.13
18,10/12/2010,1416168.98
18,17-12-2010,1588430.71
18,24-12-2010,2027507.15
18,31-12-2010,887907.01
18,7/1/2011,933960.3
18,14-01-2011,777175.28
18,21-01-2011,891148.55
18,28-01-2011,849540.85
18,4/2/2011,1055841.24
18,11/2/2011,1122053.58
18,18-02-2011,1095058.57
18,25-02-2011,1005983.31
18,4/3/2011,1063310.62
18,11/3/2011,1002714.25
18,18-03-2011,945889.59
18,25-03-2011,944523.3
18,1/4/2011,938083.17
18,8/4/2011,1018541.3
18,15-04-2011,988157.72
18,22-04-2011,1105860.06
18,29-04-2011,974114.39
18,6/5/2011,1065427.37
18,13-05-2011,993172.98
18,20-05-2011,994610.43
18,27-05-2011,1065214.14
18,3/6/2011,1178039
18,10/6/2011,1044079.2
18,17-06-2011,1045859.39
18,24-06-2011,1056478.65
18,1/7/2011,1087051.26
18,8/7/2011,1048802.62
18,15-07-2011,974916.13
18,22-07-2011,991262.46
18,29-07-2011,954148.64
18,5/8/2011,1002806.39
18,12/8/2011,928470.83
18,19-08-2011,932679.79
18,26-08-2011,1147906.46
18,2/9/2011,540922.94
18,9/9/2011,951549.61
18,16-09-2011,845715.37
18,23-09-2011,853073.17
18,30-09-2011,847348.08
18,7/10/2011,1019741.1
18,14-10-2011,953533.95
18,21-10-2011,1048212.62
18,28-10-2011,1106642.63
18,4/11/2011,1100625.06
18,11/11/2011,1079931.63
18,18-11-2011,1056992.18
18,25-11-2011,1624170.99
18,2/12/2011,1188047.61
18,9/12/2011,1368471.23
18,16-12-2011,1516924.23
18,23-12-2011,1882393.4
18,30-12-2011,1010562.49
18,6/1/2012,977286.07
18,13-01-2012,890130.25
18,20-01-2012,937522.77
18,27-01-2012,825584.22
18,3/2/2012,1049772.04
18,10/2/2012,1161615.51
18,17-02-2012,1115985.81
18,24-02-2012,1037861.11
18,2/3/2012,1047178.91
18,9/3/2012,1084894.47
18,16-03-2012,1022018.43
18,23-03-2012,1031139.3
18,30-03-2012,1009121.2
18,6/4/2012,1200815.3
18,13-04-2012,998443.5
18,20-04-2012,1025813.8
18,27-04-2012,961186.23
18,4/5/2012,1050027.89
18,11/5/2012,1060433.1
18,18-05-2012,1047444.59
18,25-05-2012,1088446.58
18,1/6/2012,1118313.7
18,8/6/2012,1110479.94
18,15-06-2012,1057425.83
18,22-06-2012,1080357.89
18,29-06-2012,1097006.3
18,6/7/2012,1158247.31
18,13-07-2012,1024784.92
18,20-07-2012,1033543.56
18,27-07-2012,924506.26
18,3/8/2012,1052066.58
18,10/8/2012,967304.07
18,17-08-2012,1048134.24
18,24-08-2012,1145840.91
18,31-08-2012,1117097.23
18,7/9/2012,1083521.24
18,14-09-2012,960476.1
18,21-09-2012,971386.65
18,28-09-2012,1002856.2
18,5/10/2012,1092204.79
18,12/10/2012,1074079
18,19-10-2012,1048706.75
18,26-10-2012,1127516.25
19,5/2/2010,1507637.17
19,12/2/2010,1536549.95
19,19-02-2010,1515976.11
19,26-02-2010,1373270.06
19,5/3/2010,1495844.57
19,12/3/2010,1467889.2
19,19-03-2010,1332940.35
19,26-03-2010,1427023.45
19,2/4/2010,1642970.27
19,9/4/2010,1489613.32
19,16-04-2010,1460354.67
19,23-04-2010,1456793.33
19,30-04-2010,1405065.57
19,7/5/2010,1566219.77
19,14-05-2010,1437319.45
19,21-05-2010,1377716.17
19,28-05-2010,1648882.62
19,4/6/2010,1519013.49
19,11/6/2010,1410683.94
19,18-06-2010,1457314.39
19,25-06-2010,1450407.32
19,2/7/2010,1549018.68
19,9/7/2010,1577541.24
19,16-07-2010,1412157.02
19,23-07-2010,1372043.71
19,30-07-2010,1366395.96
19,6/8/2010,1492060.89
19,13-08-2010,1418027.08
19,20-08-2010,1419383.19
19,27-08-2010,1557888.16
19,3/9/2010,1623519.64
19,10/9/2010,1591453.39
19,17-09-2010,1386789.31
19,24-09-2010,1318343.58
19,1/10/2010,1379456.3
19,8/10/2010,1428960.72
19,15-10-2010,1369317.63
19,22-10-2010,1357154.71
19,29-10-2010,1404576.48
19,5/11/2010,1435379.25
19,12/11/2010,1490235.86
19,19-11-2010,1377593.1
19,26-11-2010,1993367.83
19,3/12/2010,1615987.96
19,10/12/2010,1799070.98
19,17-12-2010,1911967.44
19,24-12-2010,2678206.42
19,31-12-2010,1275146.94
19,7/1/2011,1224175.99
19,14-01-2011,1181204.53
19,21-01-2011,1212967.84
19,28-01-2011,1284185.49
19,4/2/2011,1370562.11
19,11/2/2011,1430851.11
19,18-02-2011,1457270.16
19,25-02-2011,1296658.47
19,4/3/2011,1433569.44
19,11/3/2011,1351450.43
19,18-03-2011,1257972.37
19,25-03-2011,1266564.94
19,1/4/2011,1305950.22
19,8/4/2011,1419911.91
19,15-04-2011,1392093.04
19,22-04-2011,1514288.82
19,29-04-2011,1297237.7
19,6/5/2011,1451953.95
19,13-05-2011,1429143.06
19,20-05-2011,1355234.3
19,27-05-2011,1388553.11
19,3/6/2011,1457345.75
19,10/6/2011,1467473.63
19,17-06-2011,1418973.62
19,24-06-2011,1440785.7
19,1/7/2011,1462731.93
19,8/7/2011,1465489.75
19,15-07-2011,1391580.41
19,22-07-2011,1377119.45
19,29-07-2011,1298775.8
19,5/8/2011,1408968.55
19,12/8/2011,1360969.45
19,19-08-2011,1391792.69
19,26-08-2011,1547729.24
19,2/9/2011,1609951.02
19,9/9/2011,1566712.79
19,16-09-2011,1365633.53
19,23-09-2011,1300375.76
19,30-09-2011,1330757.22
19,7/10/2011,1461718.87
19,14-10-2011,1318905.53
19,21-10-2011,1374863.1
19,28-10-2011,1396612.36
19,4/11/2011,1480289.64
19,11/11/2011,1502078.93
19,18-11-2011,1411835.57
19,25-11-2011,1974646.78
19,2/12/2011,1484708.38
19,9/12/2011,1713769.06
19,16-12-2011,1852179.15
19,23-12-2011,2480159.47
19,30-12-2011,1405168.06
19,6/1/2012,1266570.4
19,13-01-2012,1182198.7
19,20-01-2012,1237104.73
19,27-01-2012,1279623.26
19,3/2/2012,1345311.65
19,10/2/2012,1499496.67
19,17-02-2012,1424720.27
19,24-02-2012,1352470.09
19,2/3/2012,1308977.05
19,9/3/2012,1358816.46
19,16-03-2012,1312849.1
19,23-03-2012,1342254.55
19,30-03-2012,1327139.35
19,6/4/2012,1631737.68
19,13-04-2012,1365098.46
19,20-04-2012,1255087.26
19,27-04-2012,1285897.24
19,4/5/2012,1405007.44
19,11/5/2012,1442873.22
19,18-05-2012,1366937.1
19,25-05-2012,1485540.28
19,1/6/2012,1450733.29
19,8/6/2012,1390122.11
19,15-06-2012,1440263.15
19,22-06-2012,1468350.36
19,29-06-2012,1379652.65
19,6/7/2012,1557120.44
19,13-07-2012,1321741.35
19,20-07-2012,1317672.92
19,27-07-2012,1248915.43
19,3/8/2012,1342123.78
19,10/8/2012,1408907.89
19,17-08-2012,1375101.26
19,24-08-2012,1544653.37
19,31-08-2012,1542719.87
19,7/9/2012,1497073.82
19,14-09-2012,1370653.41
19,21-09-2012,1338572.29
19,28-09-2012,1338299.02
19,5/10/2012,1408016.1
19,12/10/2012,1352809.5
19,19-10-2012,1321102.35
19,26-10-2012,1322117.96
20,5/2/2010,2401395.47
20,12/2/2010,2109107.9
20,19-02-2010,2161549.76
20,26-02-2010,1898193.95
20,5/3/2010,2119213.72
20,12/3/2010,2010974.84
20,19-03-2010,1951848.43
20,26-03-2010,1894742.95
20,2/4/2010,2405395.22
20,9/4/2010,2007796.26
20,16-04-2010,1985784.59
20,23-04-2010,1878862.42
20,30-04-2010,1919053.21
20,7/5/2010,2137202.38
20,14-05-2010,2033211.62
20,21-05-2010,1893736.9
20,28-05-2010,2065984.95
20,4/6/2010,2203619.35
20,11/6/2010,2100489.79
20,18-06-2010,2091903.63
20,25-06-2010,1973135.87
20,2/7/2010,2143676.77
20,9/7/2010,2107285.85
20,16-07-2010,2031852.16
20,23-07-2010,1900535.9
20,30-07-2010,1955896.59
20,6/8/2010,1910177.38
20,13-08-2010,2071022.45
20,20-08-2010,1975374.56
20,27-08-2010,1946369.57
20,3/9/2010,2121561.41
20,10/9/2010,2014954.79
20,17-09-2010,1948359.78
20,24-09-2010,1789687.65
20,1/10/2010,1933719.21
20,8/10/2010,2060389.27
20,15-10-2010,1950676.39
20,22-10-2010,1893955.27
20,29-10-2010,1891816
20,5/11/2010,2184316.64
20,12/11/2010,2187765.28
20,19-11-2010,2105058.91
20,26-11-2010,2811634.04
20,3/12/2010,2416051.17
20,10/12/2010,2752122.08
20,17-12-2010,2819193.17
20,24-12-2010,3766687.43
20,31-12-2010,1799737.79
20,7/1/2011,1843030.95
20,14-01-2011,1884345.01
20,21-01-2011,1781805.66
20,28-01-2011,1761506.68
20,4/2/2011,2351143.07
20,11/2/2011,2211388.14
20,18-02-2011,2258616.24
20,25-02-2011,1938608.52
20,4/3/2011,2143424.61
20,11/3/2011,1990932.77
20,18-03-2011,1931668.64
20,25-03-2011,1824711.21
20,1/4/2011,1927993.09
20,8/4/2011,2027056.39
20,15-04-2011,2057406.33
20,22-04-2011,2313861.81
20,29-04-2011,1881788.19
20,6/5/2011,2090838.44
20,13-05-2011,2036748.53
20,20-05-2011,1953416.06
20,27-05-2011,1944433.17
20,3/6/2011,2182246.69
20,10/6/2011,2135062.04
20,17-06-2011,2065191.27
20,24-06-2011,1950826.32
20,1/7/2011,2053165.41
20,8/7/2011,2123787.79
20,15-07-2011,2039875.75
20,22-07-2011,1950904.84
20,29-07-2011,1858440.92
20,5/8/2011,2189353.63
20,12/8/2011,2052246.4
20,19-08-2011,1990017.93
20,26-08-2011,1933577.2
20,2/9/2011,2141765.98
20,9/9/2011,2050542.56
20,16-09-2011,1979009.46
20,23-09-2011,1888119.7
20,30-09-2011,1945808.26
20,7/10/2011,2135982.79
20,14-10-2011,2010107.68
20,21-10-2011,2104241.9
20,28-10-2011,2065421.52
20,4/11/2011,2284106.6
20,11/11/2011,2269975.85
20,18-11-2011,2169933.82
20,25-11-2011,2906233.25
20,2/12/2011,2298776.83
20,9/12/2011,2546123.78
20,16-12-2011,2762816.65
20,23-12-2011,3555371.03
20,30-12-2011,2043245
20,6/1/2012,1964701.94
20,13-01-2012,1911510.64
20,20-01-2012,1892775.94
20,27-01-2012,1761016.51
20,3/2/2012,2203523.2
20,10/2/2012,2462978.28
20,17-02-2012,2309025.16
20,24-02-2012,2045837.55
20,2/3/2012,2148822.76
20,9/3/2012,2139265.4
20,16-03-2012,2064991.71
20,23-03-2012,1992436.96
20,30-03-2012,2074721.74
20,6/4/2012,2565259.92
20,13-04-2012,2045396.06
20,20-04-2012,1884427.84
20,27-04-2012,1886503.93
20,4/5/2012,2163510.89
20,11/5/2012,2168097.11
20,18-05-2012,2039222.26
20,25-05-2012,2114989
20,1/6/2012,2143126.59
20,8/6/2012,2231962.13
20,15-06-2012,2165160.29
20,22-06-2012,2060588.69
20,29-06-2012,2055952.61
20,6/7/2012,2358055.3
20,13-07-2012,2134680.12
20,20-07-2012,1970170.29
20,27-07-2012,1911559.1
20,3/8/2012,2094515.71
20,10/8/2012,2144245.39
20,17-08-2012,2045061.22
20,24-08-2012,2005341.43
20,31-08-2012,2062481.56
20,7/9/2012,2080529.06
20,14-09-2012,2047949.98
20,21-09-2012,2028587.24
20,28-09-2012,2008350.58
20,5/10/2012,2246411.89
20,12/10/2012,2162951.36
20,19-10-2012,1999363.49
20,26-10-2012,2031650.55
21,5/2/2010,798593.88
21,12/2/2010,809321.44
21,19-02-2010,867283.25
21,26-02-2010,749597.24
21,5/3/2010,747444.32
21,12/3/2010,712312.89
21,19-03-2010,727070
21,26-03-2010,686497.53
21,2/4/2010,753664.12
21,9/4/2010,751181.4
21,16-04-2010,716026.51
21,23-04-2010,718780.59
21,30-04-2010,680532.69
21,7/5/2010,744969.42
21,14-05-2010,723559.88
21,21-05-2010,753361.72
21,28-05-2010,755214.26
21,4/6/2010,806012.48
21,11/6/2010,784305.55
21,18-06-2010,785104.29
21,25-06-2010,769848.75
21,2/7/2010,711470.8
